Title,Content,Published At,Source,URL,Category
Шестерых братьев Омаровых арестовали за мелкое хулиганство. ,"Шестерых братьев Омаровых арестовали за мелкое хулиганство. 

Им дали от 10 до 15 суток. Пятерым вынесли решение в Советском суде, одному — в Кировском.

❤️ Подписывайся на Mash Gor",2024-06-26T15:50:22+00:00,Mash,URL not available,
Вкатываемся в IT за три минуты при помощи теста от специалистов университета Urban. Ведь мастеров всегда не хватает. ,"Вкатываемся в IT за три минуты при помощи теста от специалистов университета Urban. Ведь мастеров всегда не хватает. 

По его итогам вам грамотно разложат, в какую сферу податься, сколько в ней можно заработать и как начать действовать. Нужно лишь ответить на несколько вопросов. 

Для одарённых фанатов ноликов и единиц также предусмотрена возможность бесплатного обучения. Ну а почему нет?",2024-06-26T15:33:01+00:00,Mash,URL not available,
Русских на * * *,"Русских на * * *

Два украинских рэпера-русофоба Pupis и lil flash$ анонсировали концерты в Питере и Москве — перед этим они очень красочно описывали ""любовь"" к нашей стране и божились никогда не приезжать сюда. Сейчас общественники требуют запретить недружественных рифмоплётов и хотят обратиться в правоохранительные органы. 

Pupis (он же Феликс Колисниченко) и lil flash$ (Максим Станчев) родом с Украины, после начала СВО оба успели наговорить море русофобной белиберды. Первый рэпер, предположительно, сейчас прячется от мобилизации в Германии, а местонахождение его кореша вовсе не известно. Но накануне друзья-товарищи анонсировали концерты в России: 20 июля в Москве, в PIPL CLUB и 21 июля в Питере, в ANGAR CLUB. После этого на сайтах организаторов появились билеты, а соцсети поэтов очистились от видосов с громкими заявлениями. Однако интернет помнит все. 

Интересно, что на сайтах российских клубов нет никакой информации о выступлениях. В питерском заведении нам объяснили, что 21 июля площадка вообще не работает, а о том, что кто-то планирует выйти на сцену, представители клуба узнали в нашем с ними разговоре. Сейчас они пытаются разобраться с билетами, которые продаются без их ведома. При этом питерская площадка заявила, что ни за что не даст антирусским артистам выступить у себя. 

А вот в московском PIPL CLUB нам рассказали о брони на 20 июля — однако, кто именно организовывает мероприятие и планирует выступать там — нам не раскрыли. Во всяком случае, представители площадки заверили: они не допустят противозаконных действий на своей территории. В ином случае с клубом связываются правоохранительные органы, и владельцы отменяют сомнительные концерты.

UPD: украинские рэперы отменили концерты — об этом они сообщили в своих ТГ. До этого билеты на питерское выступление исчезли с сайта агрегатора после того, как местная площадка написала в его техподдрежку.

😎 Mash на Мойке — новости СПб",2024-06-26T13:45:02+00:00,Mash,URL not available,
"Стол ведущих украинского национального телеканала решил покинуть студию, увидев ТЦК.","Стол ведущих украинского национального телеканала решил покинуть студию, увидев ТЦК.

даже мебель бежит с Украины  

❗️ Подписывайся на Mash",2024-06-26T12:43:32+00:00,Mash,URL not available,
No Title,,2024-06-26T12:00:38+00:00,Mash,URL not available,
No Title,,2024-06-26T12:00:38+00:00,Mash,URL not available,
Самый грустный и старый Министр Российской Федерации празднует День рождения в тульском зоопарке.,"Самый грустный и старый Министр Российской Федерации празднует День рождения в тульском зоопарке.

Министру (рили так зовут) исполнился 31 год, или 101 — если переводить в человеческий. Бибизян сидит в отдельном боксе, в одиночке — грустит, потому что кто-то додумался назвать его свинохвостым, доедает праздничные бананы и даже не догадывается, что теперь его знает почти три ляма подписчиков.

❗️ Подписывайся на Mash",2024-06-26T12:00:37+00:00,Mash,URL not available,
"Иностранный специалист в автоподставах чуть не устроил несколько ДТП в Санкт-Петербурге. Разгонялся до сотки, резко тормозил, перестраивался из ряда в ряд, подрезая городские автобусы и другой общественный транспорт, — ради того, чтобы подставить девушку, которая ловко уворачивалась от его манёвров. ","Иностранный специалист в автоподставах чуть не устроил несколько ДТП в Санкт-Петербурге. Разгонялся до сотки, резко тормозил, перестраивался из ряда в ряд, подрезая городские автобусы и другой общественный транспорт, — ради того, чтобы подставить девушку, которая ловко уворачивалась от его манёвров. 

Авторазбойника и, судя по наклейкам на его KIA Optima, фаната блогера-миллионника Ахмеда Wengallbi, петербурженка записала на регистратор и камеру телефона. Получился плотный драйв с Райаном Гослингом, где: нарушения ПДД, ругань, посылания друг друга ""на"" и мемные моменты. Приятного просмотра.

❗️ Подписывайся на Mash",2024-06-26T11:11:49+00:00,Mash,URL not available,
"МегаФон прокачал своего чат-бота из нейросеток, и вот что из этого вышло: ","МегаФон прокачал своего чат-бота из нейросеток, и вот что из этого вышло: 

1. Запросы обрабатываются ещё быстрее благодаря внедрению GPT-4о 
2. Интегрировали передовой Клод 3.5 — для текстов, и Суно 3.5 — для музыкальных шедевров.
3. Алгоритм научился отвечать голосом на любом языке и следовать инструкциям: структурировать данные, рассказывать анекдоты. Разве что мусор не выносит.

Попробовать новые технологии можно здесь. Бот доступен всем абонентам МегаФона",2024-06-26T10:40:15+00:00,Mash,URL not available,
"Супруг Екатерины Корниловой, которая погибла после падения BMW с третьего этажа парковки краснодарского ТЦ ""Галерея"", узнал о её смерти из новостей. ","Супруг Екатерины Корниловой, которая погибла после падения BMW с третьего этажа парковки краснодарского ТЦ ""Галерея"", узнал о её смерти из новостей. 

Женщина была беременна — от кого, неизвестно. У неё и официального мужа Алексея был общий ребёнок — он тоже погиб. Мужчина не знал, что жена и их сын были в машине с Рафаэлем Аракельяном, пока не увидел их имена в СМИ. По информации Kub Mash, Рафаэль и Екатерина встречались. 

За несколько часов до трагедии женщина делала опрос в своём тг-канале ""Что бы вы сделали, если бы это был ваш последний день"" и публиковала войс с рассуждениями о том, что грустить бессмысленно, нужно проводить дни вместе с по-настоящему любимыми людьми.

❗️ Подписывайся на Mash",2024-06-26T09:57:01+00:00,Mash,URL not available,
30 отечественных установок РЭБ по 600 тысяч рублей каждая вместе с комплектующими приехали в зону СВО. Высокотехнологичную гуманитарку передали на фронт липецкие промышленники.,"30 отечественных установок РЭБ по 600 тысяч рублей каждая вместе с комплектующими приехали в зону СВО. Высокотехнологичную гуманитарку передали на фронт липецкие промышленники.

Ещё год назад РЭБы преимущественно собирали из импортных комплектующих.  Но спрос на них большой, ждать долго, и неравнодушные производственники решили, что проще и быстрее делать установки у нас. Открыли цех, наладили процесс и уже несколько месяцев изготавливают оборудование в рамках проекта ""Липецкая промышленность для Победы"", который запустил спикер заксобрания области Владимира Сериков при поддержке губернатора Игоря Артамонова. 

В инициативе участвуют ещё 30 предприятий, которые выпускают морозо- и пылестойкие ""заряжайки"" для автоматов, ""кошки"" для разминирования и макеты орудий, способные запутать вражеские тепловизоры. В ближайших планах — отправлять носилки и сетки от дронов.

❗️ Подписывайся на Mash",2024-06-26T08:55:54+00:00,Mash,URL not available,
"Стрелка Андрея Дёмина, которого подозревают в убийстве скейтера Константина Балишанского, перевели в отделение нейрохирургии из реанимации. Там он провёл 18 дней и недавно вышел из комы. ","Стрелка Андрея Дёмина, которого подозревают в убийстве скейтера Константина Балишанского, перевели в отделение нейрохирургии из реанимации. Там он провёл 18 дней и недавно вышел из комы. 

Дёмин в тяжелом состоянии, но в сознании. Его отключили от ИВЛ. Дышит самостоятельно, но почти не может двигаться, левая половина туловища парализована. 

Шестого июня Дёмин, по материалам дела, застрелил Константина Балишанского из автомата. Предварительная причина — конфликт из-за женщины. После преступления пытался скрыться. Во время задержания открыл огонь по полиции и получил пулю в затылок.

❗️ Подписывайся на Mash",2024-06-26T07:00:17+00:00,Mash,URL not available,
"Исполнительница хита ""Матушка-земля, белая берёзонька"" Татьяна Куртукова взвинтила свой гонорар на корпоратах на 2,2 млн рублей. И теперь за выступление просит... 2,2 млн рублей. ","Исполнительница хита ""Матушка-земля, белая берёзонька"" Татьяна Куртукова взвинтила свой гонорар на корпоратах на 2,2 млн рублей. И теперь за выступление просит... 2,2 млн рублей. 

Слава 30-летнюю Кадышеву Куртукову накрыла внезапно. Дебютный сингл ""Матушка"" стал народным хитом. Спустя два года после релиза певица решила, что пора стричь бабки. Ведь за плечами чарты и большие сцены. 

Скромные суммы за корпоративы превратились в миллионы. За 2,2 млн артистка дважды исполнит хит — в начале и в конце праздника. В остальное время — не такой известный русский фолк разных авторов и народная нетленка.

Официальный райдер пока не готов. Но пожелания есть. Почти ФилиппКиркоровские. Для неё лично авто бизнес-класса: ""Мерин"", ""БМВ"", ""Генезис"" или ""Зикр 009"". Для команды из 18 человек — микроавтобус.

В гримёрке скромно: главное, чтоб и тепло, и свежо. Поэтому батарея и кондиционер. Из мебели: диванчики, стулья, зеркало. На перекус истинно народный набор — фрукты, чай, лимон. 

белую берёзку не предлагать

❗️ Подписывайся на Mash",2024-06-26T06:00:34+00:00,Mash,URL not available,
"Задержали заместителя гендиректора ООО ""Исприн"" Юрия Фомина, которое непосредственно управляет зданием НИИ ""Платан"" во Фрязине. Также задержали бывшего мужа собственницы объекта Антона Спешилова. Их подозревают в оказании небезопасных услуг. Бывший научно-исследовательский институт сгорел в понедельник. Пожар унёс жизни, предварительно, шести человек. ","Задержали заместителя гендиректора ООО ""Исприн"" Юрия Фомина, которое непосредственно управляет зданием НИИ ""Платан"" во Фрязине. Также задержали бывшего мужа собственницы объекта Антона Спешилова. Их подозревают в оказании небезопасных услуг. Бывший научно-исследовательский институт сгорел в понедельник. Пожар унёс жизни, предварительно, шести человек. 

По данным Mash, здание принадлежит бизнесвумен Татьяне Белоусовой. По решению суда его передали в управление компании ""Исприн"". Непосредственно руководили им замгендиректор компании и бывший муж Белоусовой. 

Следствие считает, что заместитель гендиректора ООО ""Исприн"",  вступив в сговор с представителем собственника здания, сдавали помещения в аренду, при этом получали от них деньги за коммунальные услуги, в частности, за электричество, не обеспечив безопасность. Не контролировали техническое состояние электропроводки и нарушали требования пожарной безопасности помещения.

Предварительно, пожар 24 июня начался в помещении ООО""Неофуд ГМБХ РУС"", которое торгует оборудованием для производства продуктов, напитков и табачных изделий.

❗️ Подписывайся на Mash",2024-06-26T05:19:22+00:00,Mash,URL not available,
"Университетскую площадь в Махачкале проверяют по сигналу местного жителя. Он заявил о вооруженном человеке, об этом сообщают в МВД Дагестана. Сейчас территория оцеплена. Работают в том числе и кинологи.","Университетскую площадь в Махачкале проверяют по сигналу местного жителя. Он заявил о вооруженном человеке, об этом сообщают в МВД Дагестана. Сейчас территория оцеплена. Работают в том числе и кинологи.

На данный момент правоохранители сообщают, что информация о человеке с оружием не подтвердилась.

UPD. Оцепление сняли.

❗️ Подписывайся на Mash",2024-06-25T20:13:01+00:00,Mash,URL not available,
"Полиция проверяет подозрительные машины на улицах Толстого, Коркмасова и Магомеда Гаджиева в Махачкале.","Полиция проверяет подозрительные машины на улицах Толстого, Коркмасова и Магомеда Гаджиева в Махачкале.

Всех жителей просят покинуть территорию, чтобы не было жертв. Об этом сообщают очевидцы.

❗️ Подписывайся на Mash",2024-06-25T20:00:54+00:00,Mash,URL not available,
"Двоих вооружённых людей в чёрном ищут в Махачкале. По данным Mash, полицейские остановили машину без номеров. В салоне было оружие. Правоохранители выстрелили в воздух, но авто скрылось.","Двоих вооружённых людей в чёрном ищут в Махачкале. По данным Mash, полицейские остановили машину без номеров. В салоне было оружие. Правоохранители выстрелили в воздух, но авто скрылось.

Предварительно, вооруженные люди могут быть пособниками террористов, которые в воскресенье напали на две синагоги и два храма в Дербенте и Махачкале и расстреляли полицейских.

❗️ Подписывайся на Mash",2024-06-25T19:56:11+00:00,Mash,URL not available,
На въезд и выезд оцепили Университетскую площадь в Махачкале. Людей из ближайших зданий эвакуируют.,"На въезд и выезд оцепили Университетскую площадь в Махачкале. Людей из ближайших зданий эвакуируют.

❗️ Подписывайся на Mash",2024-06-25T19:45:13+00:00,Mash,URL not available,
"Кадры с Университетской площади Махачкалы. По данным местных тг-каналов, там вооруженные полицейские окружают территорию у Республиканского медицинского центра.","Кадры с Университетской площади Махачкалы. По данным местных тг-каналов, там вооруженные полицейские окружают территорию у Республиканского медицинского центра.

❗️ Подписывайся на Mash",2024-06-25T19:43:08+00:00,Mash,URL not available,
"Стрельба в Махачкале. Очевидцы сообщают, что слышали минимум пять выстрелов на улице Коркмасова. Там сейчас работают силовики.","Стрельба в Махачкале. Очевидцы сообщают, что слышали минимум пять выстрелов на улице Коркмасова. Там сейчас работают силовики.

❗️ Подписывайся на Mash",2024-06-25T19:35:17+00:00,Mash,URL not available,
ПОЛНОЕ БЕЗУМИЕ! ,"ПОЛНОЕ БЕЗУМИЕ! 

Смотреть в VK Видео и на YouTube

А слушать на всех аудиоплатформах:
VK Музыка
Яндекс.Музыка
Apple Podcasts
ЗВУК

P.S. Поясним. Это запись выездного подкаста ""Не выходя из комнаты"" в баре, где ведущие встретились с подписчиками и зрителями. Говорим об итогах полугодия, условиях и сценариях мирных переговоров, правом повороте в Европе, победе националистов во Франции, консервативных утопиях, выдуманном прошлом, сексе втроём по корпоративному зуму телекомпании BBC и всеобщем эскапизме.

❤️ С любовью, Mash Room",2024-06-25T19:10:42+00:00,Mash,URL not available,
"Последние дни оказались настолько тяжёлыми и загруженными, что мы даже не заметили, как некоторые из вас вновь потеряли Premium. А значит и голоса, которыми вы делились с нами. ","Последние дни оказались настолько тяжёлыми и загруженными, что мы даже не заметили, как некоторые из вас вновь потеряли Premium. А значит и голоса, которыми вы делились с нами. 

Мы подготовили для вас уже несколько сторис. Чтобы ничего не пропустить, проверьте свою ТГ-подписку и ткните по ссылке ниже.

https://t.me/breakingmash?boost",2024-06-25T18:31:39+00:00,Mash,URL not available,
"Повторный пожар в здании НИИ ""Платан"" во Фрязине. Там горят верхние этажи. Вчера там же в огне погибли восемь человек. ","Повторный пожар в здании НИИ ""Платан"" во Фрязине. Там горят верхние этажи. Вчера там же в огне погибли восемь человек. 

Пламя тушили семь часов, потом проливали конструкции. Предварительно, причина нового возгорания — электропроводка.

UPD. Ещё одна из возможных причин — воспламенились тлеющие очаги вчерашнего пожара.

❗️ Подписывайся на Mash",2024-06-25T17:38:50+00:00,Mash,URL not available,
"Затариться вещами со скидками до 80% можно на Авито. Там стартовала всероссийская распродажа частных продавцов с высоким рейтингом — ""Хватамба"". Тот самый случай, когда от людей для людей. ","Затариться вещами со скидками до 80% можно на Авито. Там стартовала всероссийская распродажа частных продавцов с высоким рейтингом — ""Хватамба"". Тот самый случай, когда от людей для людей. 

Дисконт начинается от 5% и заканчивается 80%. Сколько скинуть, решает сам продавец. 

Урвать можно одежду, смартфоны, мебель и многое другое. Скидки настолько честные, что есть алгоритм: если продавец хитрит с ценой, то его не пропустят. Успеваем всё приобрести до 7 июля.",2024-06-25T17:25:02+00:00,Mash,URL not available,
"Любители кайфануть от смачного чиха, привет! Ловите фобию — 63-летний американец вдохнул специи, когда обнюхивал сэндвичи, и так мощно от этого чихнул, что разорвал послеоперационный шов и выплюнул из живота часть толстой кишки. ","Любители кайфануть от смачного чиха, привет! Ловите фобию — 63-летний американец вдохнул специи, когда обнюхивал сэндвичи, и так мощно от этого чихнул, что разорвал послеоперационный шов и выплюнул из живота часть толстой кишки. 

Потерю внутреннего мира мужчина даже не сразу заметил. Пальцем в органы на полу ему ткнул работник общепита, где страдалец выбирал 30-сантиметровый бутерброд. Дальше — скорая, больница, иглы, швы. Всё вернули на место.

Врачам мужчина рассказал:  операцию делали 15 дней назад, а утром сняли скобы. В честь этого и пришёл в едальню за любимым Rotisserie-Style Chicken. 

будь здоров

❗️ Подписывайся на Mash",2024-06-25T16:50:13+00:00,Mash,URL not available,
No Title,,2024-06-25T16:10:41+00:00,Mash,URL not available,
"Одной из главных целей террористов в Дагестане был православный храм в Махачкале. По информации Mash, они хотели взять в плен несколько десятков прихожан, которые праздновали День Святой Троицы.","Одной из главных целей террористов в Дагестане был православный храм в Махачкале. По информации Mash, они хотели взять в плен несколько десятков прихожан, которые праздновали День Святой Троицы.

23 июня одна из групп боевиков подожгла синагогу на улице Ермошкина — это было в 18:00. На входных дверях здания радикалы оставили послания: 2 суру, 120 аят и 8 суру, 39 аят, — и записали видео, в котором назвали христиан и иудеев врагами-неверующими. После этого боевики поехали к православной церкви — там их ждал ещё один террорист. 

По пути к храму началась погоня — полицейские выследили их и попытались задержать. Религиозные фанатики открыли огонь. Во время перестрелки одна из пуль попала в газовый баллон в машине МВД — он взорвался. Ещё одна — в правоохранителя. Офицер погиб на месте. Параллельно с этим началась перестрелка у храма. Охранник Михаил стрелял по третьему радикалу, чтобы защитить священников и прихожан. 

Приехал наряд полиции. К этому моменту сотрудник ЧОПа погиб, его оружие забрали преступники. Сегодня утром мужчину отпели и похоронили.

❗️ Подписывайся на Mash",2024-06-25T16:10:41+00:00,Mash,URL not available,
No Title,,2024-06-25T15:15:09+00:00,Mash,URL not available,
"Падение BMW с третьего этажа парковки ТЦ ""Галерея"" в Краснодаре могло быть суицидом водителя — это одна из версий.","Падение BMW с третьего этажа парковки ТЦ ""Галерея"" в Краснодаре могло быть суицидом водителя — это одна из версий.

По предварительной версии, иномарка была технически исправна, Рафаэль Аракельян намеренно разогнал её до максимально возможной скорости и сбросил с третьего этажа, пробив ограждение. В результате погибли он сам, женщина-пассажир и 12-летний ребенок. 

По факту ЧП местный СК возбудил уголовное дело по статье ""Умышленное убийство"".

❗️ Подписывайся на Mash",2024-06-25T15:15:09+00:00,Mash,URL not available,
"""Отец всегда был подлым человеком… От яблони яблоки далеко не падают"".","""Отец всегда был подлым человеком… От яблони яблоки далеко не падают"".

Сыновья главы Сергокалинского района избивали местного бизнесмена, приходили с оружием и поджигали его заведение. 

Абдулла в прошлом — начальник местной почты в Сергокале, владел кафе. Мужчина хотел пойти в политику. Он знал про махинации Магомеда Омарова и активно о них писал — глава решил избавиться от надоевшего правдоруба. 

По словам Абдуллы, Магомед Омаров — страшный человек, как и его сыновья. Они подожгли его кафе, 5 раз угрожали и избивали толпой, после чего он лежал в больнице. Ликвидированный террорист Осман пытался бизнесмена застрелить. Мужчине семья Омаровых перекрыла воздух: его не берут на работу даже сторожем уже 10 лет, жену уволили из садика.

❤️ Подписывайся на Mash Gor",2024-06-25T14:21:51+00:00,Mash,URL not available,
"Подобрать квартиру в ипотеку под комфортную сумму ежемесячного платежа можно в два клика. Благодаря новому фильтру ""Платёж по ипотеке"" на Яндекс Недвижимости. ","Подобрать квартиру в ипотеку под комфортную сумму ежемесячного платежа можно в два клика. Благодаря новому фильтру ""Платёж по ипотеке"" на Яндекс Недвижимости. 

Заценить не сложно: указываете удобную для себя сумму, помечаете, если есть льготные программы, получаете целый список новостроек. Которые когда-то могут стать вашим домом. Опробовать всё можно по ссылочке.",2024-06-25T13:45:09+00:00,Mash,URL not available,
"Байкер с особенностями развития сбил пенсионерку на пешеходном переходе в Санкт-Петербурге — разгоняясь до сотки в городе и игнорируя ""красный"" перед этим.","Байкер с особенностями развития сбил пенсионерку на пешеходном переходе в Санкт-Петербурге — разгоняясь до сотки в городе и игнорируя ""красный"" перед этим.

Всё происходящее фиксировал на камеру партнёр мотобалбеса, и получился уверенный триллер на 2,5 минуты. Где всё: нарушения, ДТП, драка с мужем пострадавшей, африканцем и прохожим пенсионером с собачкой. Который не знает, сколько стоит краска. Подробности — у наших питерских коллег из Mash на Мойке. 

❗️ Подписывайся на Mash",2024-06-25T13:29:52+00:00,Mash,URL not available,
"Экс-главу Сергокалинского района Дагестана Магомеда Омарова, чьи сыновья участвовали в теракте в Дербенте, арестовали на 10 суток. До этого его задержали по статье «Мелкое хулиганство».","Экс-главу Сергокалинского района Дагестана Магомеда Омарова, чьи сыновья участвовали в теракте в Дербенте, арестовали на 10 суток. До этого его задержали по статье «Мелкое хулиганство».

❗️ Подписывайся на Mash",2024-06-25T13:08:41+00:00,Mash,URL not available,
"Кадры обстрела ВСУ пляжа в крымской Учкуевке ракетами MGM-140 ATACMS с кассетными боеприпасами. Погибли четыре человека, пострадало — 153.","Кадры обстрела ВСУ пляжа в крымской Учкуевке ракетами MGM-140 ATACMS с кассетными боеприпасами. Погибли четыре человека, пострадало — 153.

❗️ Подписывайся на Mash",2024-06-25T12:27:05+00:00,Mash,URL not available,
"Последние секунды перед падением БМВ с 10-метровой высоты в ТЦ ""Галерея"". Машина набирает скорость и летит по коридорам парковки.","Последние секунды перед падением БМВ с 10-метровой высоты в ТЦ ""Галерея"". Машина набирает скорость и летит по коридорам парковки.

❤️ Подписывайся на Kub Mash",2024-06-25T12:09:33+00:00,Mash,URL not available,
No Title,,2024-06-25T12:00:20+00:00,Mash,URL not available,
No Title,,2024-06-25T12:00:20+00:00,Mash,URL not available,
No Title,,2024-06-25T12:00:20+00:00,Mash,URL not available,
"Porsche 911 Turbo S солиста группы ""Три дня дождя"" Глеба Викторова залили краской жители подмосковного посёлка Отрадное — за то, что он парковался на тротуаре возле продуктового магазина и сломал плитку. Делал это систематически.","Porsche 911 Turbo S солиста группы ""Три дня дождя"" Глеба Викторова залили краской жители подмосковного посёлка Отрадное — за то, что он парковался на тротуаре возле продуктового магазина и сломал плитку. Делал это систематически.

В разговоре с Mash один из местных жителей заявил: тот, кто скинул ведро с краской с верхних этажей ЖК, — красава. Потому что музыкант надоел оставлять спорткар где попало, портить внешний вид двора, устраивать вписки, а на просьбы больше так не делать, отвечать угрозами. По нашей информации, Porsche 911 Turbo S 2017 года за 11 млн рублей записан на продюсера группы Сергея Шабанова. На спорткаре гонять может только он и Глеб — у гитаристов, барабанщиков и Ко доступа к иномарке нет.

Ранее Глеб Викторов не раз попадал в рехаб — лечился от наркотической и алкогольной зависимостей. А ещё — лудомании. В социальных сетях некоторые называли его главным амбассадором реабилитационных центров РФ после Паши Техника.

❗️ Подписывайся на Mash",2024-06-25T12:00:20+00:00,Mash,URL not available,
"В пожарных частях Подмосковья дефицит спасателей и техники. Это показала трагедия во Фрязино. Там во время пожара в НИИ ""Платан"" погибли восемь человек. Люди до последнего ждали помощи, но спасти их не смогли. Mash поговорил с сотрудниками МЧС, экспертами и арендаторами. Они ответили на вопрос: как так вышло?","В пожарных частях Подмосковья дефицит спасателей и техники. Это показала трагедия во Фрязино. Там во время пожара в НИИ ""Платан"" погибли восемь человек. Люди до последнего ждали помощи, но спасти их не смогли. Mash поговорил с сотрудниками МЧС, экспертами и арендаторами. Они ответили на вопрос: как так вышло?

Одними из первых на место приехали сотрудники пожарно-спасательной части Медвежьи озёра в Щёлково — это 30 минут езды. Ситуацию сразу осложнил плохой напор воды в гидрантах. Спасателям пришлось прокладывать магистральную линию до спецтехники, а это драгоценное время.

Лестницы, которые приехали из Щёлково, достают максимум до пятого этажа (на видео). Огонь заблокировал людей на шестом и седьмом этажах. На помощь запросили подъёмники из Москвы и Твери — это почти три часа езды до места ЧП. 

Могли бы помочь автолестницы АЛ-42, которых много в столице. Они раскладываются до 12-14 этажей.  Но всё упёрлось в территорию вокруг. С той стороны, где люди выпрыгивали из окон, огромную спецмашину не подогнать: мешали деревья. Площадки, чтобы разложить подъёмник, не было. Кроме того, вокруг здания стояли припаркованные авто, а таранить чужие машины сотрудникам МЧС по закону так и не разрешили. Оттащить транспорт пытались очевидцы.

Натяжное полотно, на которое в теории могли бы приземлиться люди, в таких условиях не используют. Максимальная высота спасения у спецбатута — десять метров. Люди оказались на расстоянии в три раза выше. И опять же — разложить прыжковое устройство мешали деревья. 

По информации Mash, в пожарных частях Московской области недокомплект личного состава. Сразу по сигналу на ЧП выехало меньше спасателей, чем должно было на пожар такой сложности. Это на некоторое время снизило скорость и эффективность тушения. Позже к НИИ стянули все силы, какие смогли.

Причина трагедии и в том, что происходило на протяжении десятков лет в самом НИИ ""Платан"". Там обосновались полсотни арендаторов, площади занимали разные производства. Само здание построили ещё в середине 20-го века. Из-за огромного количества компаний нагрузка на электросеть превышала ту, которую линии могут выдержать. Именно поэтому официальная причина случившегося: ""аварийная работа электросети"".  

Работники говорят, требования пожарной безопасности владельцы здания не соблюдали. Сигнализация, системы тушения и дымоудаления не работали. Огонь быстро распространялся из-за особенностей конструкции воздуховодов. Противопожарных дверей не было вовсе. Последняя проверка в задании прошла семь лет назад. Тогда выявили 13 нарушений.

❗️ Подписывайся на Mash",2024-06-25T11:06:00+00:00,Mash,URL not available,
